transaction_id,store_id,product_id,timestamp,sales_value,quantity_sold,inventory_level,cogs,tax,discount,loyalty_id,payment_type,clerk_id,department,brand,promotion_name,store_location,stock_status,is_weekend,weather_context
TXN-52876,STORE-7,P-500,2024-02-17,124.92,3,451,74.95,6.25,0.00,L-3876,Mobile Pay,EMP-44,Grocery,Private Label,None,New York,In Stock,YES,Sunny
TXN-52877,STORE-8,P-356,2026-02-12,130.81,7,892,78.49,6.54,0.00,,Cash,EMP-30,Grocery,National Brand,None,New York,In Stock,NO,Sunny
TXN-52878,STORE-9,P-215,2025-09-18,136.10,2,631,81.66,6.81,27.22,L-3878,Mobile Pay,EMP-48,Grocery,Private Label,None,Tokyo,In Stock,YES,Rainy
TXN-52879,STORE-10,P-204,2024-03-26,99.85,8,578,59.91,4.99,0.00,,Cash,EMP-28,Meat,Premium Brand,None,Berlin,In Stock,YES,Snowy
TXN-52880,STORE-1,P-190,2024-12-13,88.37,10,970,53.02,4.42,0.00,,Cash,EMP-42,Grocery,National Brand,None,New York,In Stock,YES,Sunny
TXN-52881,STORE-2,,2025-01-31,21.82,1,569,13.09,1.09,4.36,,Card,EMP-42,Meat,National Brand,None,Tokyo,Low Stock,NO,Rainy
TXN-52882,STORE-3,P-91,2024-11-28,80.97,2,710,48.58,4.05,0.00,L-3882,Card,EMP-8,Bakery,Premium Brand,None,London,In Stock,YES,Sunny
TXN-52883,STORE-4,P-491,2024-02-13,91.31,2,692,54.79,4.57,0.00,,Card,EMP-47,Grocery,Private Label,None,London,In Stock,YES,Rainy
TXN-52884,STORE-5,P-415,2025-04-18, 122.39 ,1,102,73.43,6.12,0.00,,Card,EMP-46,Dairy,Premium Brand,None,Berlin,In Stock,YES,Rainy
TXN-52885,STORE-6,P-183,2025-04-16,96.04,5,607,57.62,4.80,0.00,L-3885,Cash,EMP-24,Produce,National Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-52886,STORE-7,P-14,2024-02-15,133.84,4,377,80.30,6.69,0.00,L-3886,Card,EMP-31,Deli,Premium Brand,None,Berlin,In Stock,NO,Snowy
TXN-52887,STORE-8,P-367,2024-10-01,102.49,4,780,61.49,5.12,0.00,,Mobile Pay,EMP-37,Deli,Premium Brand,None,Tokyo,Low Stock,NO,Snowy
TXN-52888,STORE-9,P-376,2024-07-13,136.04,10,342,81.62,6.80,0.00,,Card,EMP-41,Deli,Premium Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-52889,STORE-10,P-10,2025-06-11,47.72,9,308,28.63,2.39,0.00,,Mobile Pay,EMP-49,Dairy,National Brand,None,London,In Stock,NO,Snowy
TXN-52890,STORE-1,P-382,2026-03-04,97.72,10,87,58.63,4.89,0.00,L-3890,Mobile Pay,EMP-6,Meat,National Brand,Winter Sale,Tokyo,In Stock,NO,Rainy
TXN-52891,STORE-2,P-259,2024-09-20,40.98,10,262,24.59,2.05,0.00,,Card,EMP-22,Bakery,Premium Brand,Winter Sale,Paris,In Stock,NO,Sunny
TXN-52892,STORE-3,P-188,Tue Feb 24 2026,116.24,6,809,69.74,5.81,0.00,,Cash,EMP-20,Produce,Private Label,None,London,In Stock,NO,Rainy
TXN-52893,STORE-4,P-330,2026-03-05,66.71,,989,40.03,3.34,0.00,,Cash,EMP-6,,National Brand,None,London,Low Stock,NO,Snowy
TXN-52894,STORE-5,P-453,2026-01-06,68.62,1,738,41.17,3.43,13.72,,Cash,EMP-25,Meat,Private Label,None,Berlin,In Stock,YES,Cloudy
TXN-52895,STORE-6,P-487,2025-03-21,20.85,2,34,12.51,1.04,4.17,,Mobile Pay,EMP-4,Dairy,National Brand,None,Berlin,In Stock,YES,Sunny
TXN-52896,STORE-7,P-69,2026-02-22,35.58,3,923,21.35,1.78,0.00,,Cash,EMP-22,Grocery,National Brand,None,Paris,In Stock,NO,Cloudy
TXN-52897,STORE-8,P-346,2024-09-16,115.38,5,681,69.23,5.77,0.00,L-3897,Cash,EMP-17,Grocery,National Brand,None,London,In Stock,NO,Rainy
TXN-52898,STORE-9,P-116,2026-02-28,150.28,7,934,90.17,7.51,30.06,L-3898,Card,EMP-10,Bakery,National Brand,None,Berlin,Low Stock,NO,Sunny
TXN-52899,STORE-10,P-203,2024-03-11,89.40,1,340,53.64,4.47,17.88,,Mobile Pay,EMP-32,Dairy,Premium Brand,None,New York,In Stock,NO,Rainy
TXN-52900,STORE-1,P-492,2024-07-06,102.53,4,688,61.52,5.13,0.00,,Mobile Pay,EMP-5,,Premium Brand,None,Paris,Low Stock,NO,Sunny
TXN-52901,STORE-2,P-395,1749140853063,15.17,2,205,9.10,0.76,0.00,L-3901,Cash,EMP-41,Grocery,Premium Brand,None,Tokyo,In Stock,NO,Snowy
TXN-52902,STORE-3,P-312,2025-11-06,21.91,3,583,13.14,1.10,0.00,,Mobile Pay,EMP-11,Deli,National Brand,None,New York,In Stock,NO,Cloudy
TXN-52903,STORE-4,P-39,2024-09-13,19.41,7,522,11.64,0.97,0.00,,Card,EMP-10,Produce,Premium Brand,None,Berlin,In Stock,NO,Cloudy
TXN-52904,STORE-5,P-394,2025-03-11,60.45,10,166,36.27,3.02,0.00,,Mobile Pay,EMP-45,Dairy,Private Label,None,London,In Stock,NO,Snowy
TXN-52905,STORE-6,P-352,Mon May 26 2025,66.19,4,105,39.71,3.31,0.00,,Cash,EMP-3,Produce,National Brand,None,Berlin,In Stock,NO,Snowy
TXN-52906,STORE-7,P-258,2024-04-24,60.27,7,413,36.16,3.01,0.00,L-3906,Card,EMP-9,Meat,National Brand,Winter Sale,Berlin,In Stock,NO,Sunny
TXN-52907,STORE-8,P-464,1715212383807,40.53,9,15,24.32,2.03,0.00,,Card,EMP-4,Deli,National Brand,None,Paris,In Stock,NO,Rainy
TXN-52908,STORE-9,P-67,2025-08-08,100.77,8,871,60.46,5.04,0.00,,Cash,EMP-29,Dairy,Premium Brand,None,London,Low Stock,NO,Rainy
TXN-52909,STORE-10,P-18,2025-03-19,54.44,7,305,32.67,2.72,0.00,,Mobile Pay,EMP-19,Bakery,Premium Brand,None,London,In Stock,YES,Sunny
TXN-52910,STORE-1,P-417,2025-05-22,22.19,6,916,13.31,1.11,0.00,,Card,EMP-41,Grocery,National Brand,None,Berlin,Low Stock,YES,Rainy
TXN-52911,STORE-2,P-75,1/3/2025,144.75,3,394,86.85,7.24,0.00,L-3911,Mobile Pay,EMP-33,Meat,National Brand,Winter Sale,Tokyo,Low Stock,NO,Rainy
TXN-52912,STORE-3,P-378,2025-08-02,54.87,1,137,32.92,2.74,0.00,,Cash,EMP-21,Produce,Premium Brand,None,Tokyo,In Stock,YES,Snowy
TXN-52913,STORE-4, P-63 ,1770359263088,59.07,1,74,35.44,2.95,0.00,L-3913,Cash,EMP-30,Bakery,National Brand,None,Paris,Low Stock,NO,Cloudy
TXN-52914,STORE-5,P-350,2026-01-09,108.53,2,341,65.12,5.43,0.00,L-3914,Card,EMP-47,Deli,Premium Brand,None,Berlin,In Stock,NO,Snowy
TXN-52915,STORE-6,P-151,1/2/2024,14.44,2,347,8.66,0.72,0.00,,Card,EMP-44,Bakery,National Brand,None,London,In Stock,NO,Cloudy
TXN-52916,STORE-7,P-60,2025-09-19,127.62,2,780,76.57,6.38,0.00,,Mobile Pay,EMP-25,Bakery,Private Label,None,Berlin,In Stock,NO,Rainy
TXN-52917,STORE-8,P-74,2024-01-19,121.17,10,817,72.70,6.06,0.00,L-3917,Cash,EMP-12,Dairy,National Brand,None,Paris,In Stock,NO,Sunny
TXN-52918,STORE-9,P-209,2025-06-21,105.50,1,664,63.30,5.28,21.10,,Card,EMP-4,Deli,Premium Brand,None,London,In Stock,NO,Snowy
TXN-52919,STORE-10,P-255,2025-12-17,47.11,2,441,28.27,2.36,0.00,,Card,EMP-41,Meat,National Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-52920,STORE-1,P-451,2024-10-19,146.37,4,958,87.82,7.32,0.00,L-3920,Cash,EMP-50,Deli,Private Label,None,Berlin,Low Stock,NO,Rainy
TXN-52921,STORE-2,P-102,2025-11-01,69.35,6,305,41.61,3.47,0.00,L-3921,Card,EMP-15,Dairy,Premium Brand,None,Paris,In Stock,YES,Sunny
TXN-52922,STORE-3,P-357,Wed Apr 30 2025,63.15,4,109,37.89,3.16,12.63,L-3922,Mobile Pay,EMP-19,Dairy,Private Label,None,Berlin,In Stock,YES,Sunny
TXN-52923,STORE-4,P-78,2026-01-28,125.12,3,72,75.07,6.26,0.00,L-3923,Card,EMP-3,Bakery,National Brand,None,Berlin,In Stock,NO,Sunny
TXN-52924,STORE-5,P-195,2024-10-12,114.14,5,760,68.48,5.71,0.00,L-3924,Card,EMP-40,Grocery,National Brand,None,New York,In Stock,YES,Cloudy
TXN-52925,STORE-6,P-331,2025-09-08,59.19,1,819,35.51,2.96,0.00,L-3925,Cash,EMP-16,Meat,Premium Brand,None,Berlin,In Stock,NO,Cloudy
TXN-52926,STORE-7,,2024-02-06,15.29,4,742,9.17,0.76,3.06,,Card,EMP-36,Bakery,Private Label,None,Tokyo,In Stock,NO,Rainy
TXN-52927,STORE-8,P-400,2024-08-28,72.58,10,282,43.55,3.63,0.00,L-3927,Cash,EMP-5,Deli,National Brand,Winter Sale,London,In Stock,YES,Sunny
TXN-52928,STORE-9,P-335,2024-11-17,30.22,9,639,18.13,1.51,0.00,,Mobile Pay,EMP-46,Deli,Private Label,None,Berlin,In Stock,NO,Snowy
TXN-52929,STORE-10,P-437,2024-04-02,101.50,,95,60.90,5.08,0.00,L-3929,Card,EMP-34,Dairy,National Brand,None,London,Low Stock,YES,Snowy
TXN-52930,STORE-1,P-489,2025-10-29,45.28,10,142,27.17,2.26,0.00,L-3930,Cash,EMP-47,Grocery,Premium Brand,None,Paris,Low Stock,NO,Cloudy
TXN-52931,STORE-2,P-58,2025-02-12,55.62,8,564,33.37,2.78,0.00,,Card,EMP-18,Dairy,Private Label,None,London,In Stock,NO,Snowy
TXN-52932,STORE-3,P-459,2024-08-15,11.97,3,390,7.18,0.60,0.00,,Mobile Pay,EMP-25,Bakery,National Brand,None,Paris,In Stock,NO,Rainy
TXN-52933,STORE-4,P-115,2024-11-30,84.68,9,172,50.81,4.23,0.00,,Mobile Pay,EMP-43,Produce,National Brand,None,Paris,In Stock,YES,Sunny
TXN-52934,STORE-5,P-166,2024-05-06,123.29,4,407,73.97,6.16,0.00,,Cash,EMP-2,Dairy,Premium Brand,None,Tokyo,Low Stock,NO,Sunny
TXN-52935,STORE-6,P-97,2025-05-10,,7,343,35.70,2.97,0.00,L-3935,Mobile Pay,EMP-35,Produce,National Brand,None,London,In Stock,YES,Sunny
TXN-52936,STORE-7,P-344,2024-03-06,76.87,8,624,46.12,3.84,0.00,L-3936,Cash,EMP-9,Bakery,Premium Brand,None,Berlin,In Stock,NO,Sunny
TXN-52937,STORE-8,P-233,2024-05-10,109.30,6,408,65.58,5.46,21.86,,Mobile Pay,EMP-17,Dairy,National Brand,None,Tokyo,In Stock,YES,Sunny
TXN-52938,STORE-9, P-80 ,2025-03-08,45.01,2,560,27.01,2.25,9.00,,Mobile Pay,EMP-30,Bakery,National Brand,None,London,In Stock,YES,Sunny
TXN-52939,STORE-10,P-179,2024-07-27, 103.70 ,3,500,62.22,5.18,0.00,L-3939,Card,EMP-20,Dairy,Premium Brand,None,Tokyo,In Stock,NO,Sunny
TXN-52940,STORE-1,P-367,2024-10-26,11.48,8,669,6.89,0.57,0.00,L-3940,Cash,EMP-29,Grocery,Private Label,None,Paris,In Stock,YES,Cloudy
TXN-52941,STORE-2,P-336,2025-02-28,27.57,10,859,16.54,1.38,0.00,L-3941,Cash,EMP-4,Bakery,Private Label,None,New York,In Stock,YES,Rainy
TXN-52942,STORE-3,P-433,2025-04-06,51.38,8,196,30.83,2.57,0.00,,Card,EMP-37,Deli,Private Label,None,New York,In Stock,NO,Sunny
TXN-52943,STORE-4,P-130,2025-08-05,85.76,8,209,51.46,4.29,0.00,,Cash,EMP-15,Dairy,Private Label,None,New York,In Stock,NO,Rainy
TXN-52944,STORE-5,P-288,2024-02-05,134.62,6,611,80.77,6.73,0.00,,Mobile Pay,EMP-4,Grocery,Premium Brand,None,Paris,In Stock,NO,Sunny
TXN-52945,STORE-6,P-354,2024-07-31,7.52,2,573,4.51,0.38,0.00,,Card,EMP-14,Dairy,Private Label,None,London,In Stock,NO,Rainy
TXN-52946,STORE-7,P-478,2024-04-03,38.62,4,408,23.17,1.93,0.00,,Mobile Pay,EMP-32,Grocery,Private Label,Winter Sale,London,Low Stock,NO,Snowy
TXN-52947,STORE-8,P-184,Fri Dec 20 2024,15.25,7,67,9.15,0.76,0.00,L-3947,Card,EMP-46,Grocery,National Brand,None,New York,In Stock,NO,Snowy
TXN-52948,STORE-9,P-84,2024-11-30,96.25,8,315,57.75,4.81,0.00,,Mobile Pay,EMP-5,Grocery,Private Label,None,London,In Stock,NO,Sunny
TXN-52949,STORE-10,P-3,2024-07-10,105.68,3,443,63.41,5.28,0.00,L-3949,Card,EMP-9,,Premium Brand,None,Tokyo,In Stock,NO,Sunny
TXN-52950,STORE-1,P-25,2025-03-29,109.46,5,790,65.68,5.47,0.00,,Cash,EMP-9,Deli,Premium Brand,None,Paris,In Stock,NO,Cloudy
TXN-52951,STORE-2,P-50,2026-03-03,35.77,5,682,21.46,1.79,7.15,L-3951,Mobile Pay,EMP-22,Bakery,National Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-52952,STORE-3,P-45,2026-01-16,71.40,1,708,42.84,3.57,0.00,L-3952,Card,EMP-43,Deli,Private Label,None,Paris,In Stock,NO,Rainy
TXN-52953,STORE-4,P-216,2024-08-23,151.86,8,353,91.12,7.59,0.00,,Mobile Pay,EMP-15,Produce,Premium Brand,None,Berlin,In Stock,NO,Sunny
TXN-52954,STORE-5,P-16,2025-08-21,39.39,9,13,23.63,1.97,0.00,,Cash,EMP-43,Grocery,Private Label,None,Berlin,In Stock,NO,Snowy
TXN-52955,STORE-6,P-101,Sun Oct 26 2025,31.32,5,342,18.79,1.57,0.00,L-3955,Cash,EMP-15,Deli,National Brand,None,New York,In Stock,NO,Cloudy
TXN-52956,STORE-7,,2024-01-01,18.26,9,792,10.96,0.91,0.00,,Card,EMP-24,Meat,Premium Brand,None,New York,In Stock,NO,Rainy
TXN-52957,STORE-8,P-405,2024-02-01,27.30,2,969,16.38,1.37,0.00,L-3957,Mobile Pay,EMP-35,Meat,Premium Brand,None,Tokyo,In Stock,NO,Sunny
TXN-52958,STORE-9,P-244,2024-10-14,39.89,8,64,23.94,1.99,0.00,L-3958,Cash,EMP-13,Bakery,Premium Brand,None,Tokyo,In Stock,YES,Sunny
TXN-52959,STORE-10,P-268,2024-01-27,113.34,10,180,68.00,5.67,22.67,L-3959,Card,EMP-42,Produce,Private Label,None,Paris,In Stock,YES,Sunny
TXN-52960,STORE-1,P-488,2025-03-17,84.47,1,315,50.68,4.22,0.00,,Mobile Pay,EMP-23,Produce,National Brand,None,London,In Stock,NO,Sunny
TXN-52961,STORE-2,P-58,2025-05-23,18.70,3,505,11.22,0.93,0.00,,Cash,EMP-47,Meat,Premium Brand,None,London,In Stock,NO,Snowy
TXN-52962,STORE-3,P-366,2024-06-20,65.82,10,789,39.49,3.29,0.00,,Mobile Pay,EMP-30,Produce,National Brand,None,Paris,Low Stock,NO,Sunny
TXN-52963,STORE-4,P-396,2025-01-11,105.64,7,707,63.39,5.28,0.00,,Mobile Pay,EMP-3,Produce,Private Label,Winter Sale,New York,In Stock,NO,Cloudy
TXN-52964,STORE-5,P-456,2024-07-05,131.83,4,358,79.10,6.59,0.00,,Mobile Pay,EMP-28,Dairy,Premium Brand,None,London,In Stock,NO,Cloudy
TXN-52965,STORE-6,P-215,2025-09-22,135.77,5,504,81.46,6.79,0.00,,Cash,EMP-2,Deli,Private Label,None,New York,In Stock,YES,Rainy
TXN-52966,STORE-7,P-347,2024-05-01,81.96,9,400,49.18,4.10,0.00,,Cash,EMP-25,Grocery,Private Label,None,Tokyo,In Stock,NO,Rainy
TXN-52967,STORE-8,P-319,2024-12-17,65.66,4,364,39.39,3.28,0.00,L-3967,Card,EMP-23,Produce,National Brand,None,New York,In Stock,NO,Snowy
TXN-52968,STORE-9,P-22,Mon Dec 15 2025,5.35,,865,3.21,0.27,0.00,,Mobile Pay,EMP-35,Bakery,Private Label,Winter Sale,New York,In Stock,NO,Snowy
TXN-52969,STORE-10,P-389,2024-12-09,80.81,4,253,48.48,4.04,0.00,,Mobile Pay,EMP-21,Grocery,National Brand,None,Tokyo,In Stock,NO,Sunny
TXN-52970,STORE-1,P-436,2025-11-29,45.89,9,900,27.53,2.29,0.00,,Card,EMP-13,Deli,Premium Brand,Winter Sale,Paris,In Stock,NO,Cloudy
TXN-52971,STORE-2,P-63,2025-06-11,41.04,8,492,24.62,2.05,0.00,L-3971,Cash,EMP-18,Deli,Premium Brand,None,London,In Stock,YES,Cloudy
TXN-52972,STORE-3,P-226,2025-09-26, 119.64 ,3,381,71.79,5.98,0.00,,Cash,EMP-27,Produce,National Brand,Winter Sale,New York,Low Stock,NO,Snowy
TXN-52973,STORE-4,P-313,2025-12-17,119.29,5,232,71.58,5.96,0.00,,Mobile Pay,EMP-45,,Private Label,None,New York,Low Stock,YES,Sunny
TXN-52974,STORE-5,P-90,2024-07-12, 30.95 ,8,326,18.57,1.55,0.00,L-3974,Card,EMP-3,Deli,National Brand,None,Tokyo,In Stock,NO,Sunny
TXN-52975,STORE-6,P-12,2025-02-06,90.28,4,453,54.17,4.51,0.00,,Cash,EMP-23,Bakery,Premium Brand,None,Tokyo,In Stock,NO,Rainy
TXN-52976,STORE-7,P-18,2026-01-25,10.54,2,110,6.33,0.53,0.00,,Cash,EMP-11,Meat,National Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-52977,STORE-8,P-230,2025-11-22,89.92,6,972,53.95,4.50,0.00,,Cash,EMP-6,Grocery,Private Label,None,Paris,In Stock,NO,Rainy
TXN-52978,STORE-9,,Thu Jul 25 2024,132.16,7,907,79.29,6.61,0.00,,Card,EMP-28,Grocery,National Brand,None,Tokyo,In Stock,YES,Cloudy
TXN-52979,STORE-10,P-30,2025-11-24,104.46,9,883,62.68,5.22,0.00,L-3979,Cash,EMP-1,Produce,Premium Brand,None,London,In Stock,NO,Rainy
TXN-52980,STORE-1,P-469,2024-05-01,100.86,6,23,60.52,5.04,20.17,,Card,EMP-4,Meat,Private Label,None,Berlin,In Stock,YES,Sunny
TXN-52981,STORE-2,P-429,2024-11-23,50.87,6,935,30.52,2.54,0.00,,Cash,EMP-27,Grocery,National Brand,None,New York,In Stock,YES,Snowy
TXN-52982,STORE-3,P-51,2024-05-02,45.39,7,653,27.23,2.27,0.00,,Card,EMP-2,Produce,National Brand,Winter Sale,Tokyo,In Stock,NO,Rainy
TXN-52983,STORE-4,P-71,2024-09-13,10.33,10,490,6.20,0.52,0.00,,Card,EMP-15,Produce,Private Label,None,London,In Stock,NO,Sunny
TXN-52984,STORE-5,P-71,2024-12-29,,5,821,61.91,5.16,0.00,,Mobile Pay,EMP-46,Bakery,National Brand,None,New York,In Stock,NO,Sunny
TXN-52985,STORE-6,P-476,2024-10-14,131.14,3,106,78.69,6.56,0.00,L-3985,Card,EMP-17,Grocery,Private Label,None,Tokyo,In Stock,NO,Rainy
TXN-52986,STORE-7,P-114,2025-11-13,72.63,6,35,43.58,3.63,0.00,,Card,EMP-49,Bakery,Premium Brand,None,New York,In Stock,NO,Rainy
TXN-52987,STORE-8,P-336,2024-03-10,5.69,2,994,3.41,0.28,0.00,,Cash,EMP-25,Bakery,Private Label,None,Tokyo,In Stock,NO,Snowy
TXN-52988,STORE-9,P-436,2025-05-02,54.82,7,519,32.89,2.74,0.00,,Cash,EMP-43,Deli,Private Label,None,Paris,Low Stock,YES,Snowy
TXN-52989,STORE-10,P-388,2024-11-11,5.66,10,310,3.39,0.28,0.00,,Cash,EMP-29,Meat,National Brand,None,New York,In Stock,NO,Sunny
TXN-52990,STORE-1,P-122,2024-08-05,80.27,1,325,48.16,4.01,0.00,,Cash,EMP-27,Dairy,Premium Brand,None,Berlin,In Stock,NO,Snowy
TXN-52991,STORE-2,P-174,2024-10-15,,8,813,45.91,3.83,0.00,,Cash,EMP-49,Deli,Private Label,None,Paris,In Stock,NO,Cloudy
TXN-52992,STORE-3,P-454,2025-08-31,147.99,900,693,88.80,7.40,0.00,L-3992,Mobile Pay,EMP-30,,National Brand,None,New York,In Stock,NO,Cloudy
TXN-52993,STORE-4,P-352,2026-02-06,3.04,8,385,1.82,0.15,0.00,L-3993,Card,EMP-7,Deli,National Brand,None,London,In Stock,NO,Snowy
TXN-52994,STORE-5,P-224,2024-09-06,20.40,10,533,12.24,1.02,0.00,L-3994,Card,EMP-16,Grocery,National Brand,None,Paris,In Stock,NO,Sunny
TXN-52995,STORE-6,P-140,2025-01-08,113.19,10,427,67.91,5.66,0.00,L-3995,Card,EMP-32,Bakery,National Brand,None,Berlin,In Stock,NO,Snowy
TXN-52996,STORE-7,,2024-11-30,63.57,,69,38.14,3.18,0.00,L-3996,Cash,EMP-39, Grocery ,Premium Brand,None,London,In Stock,NO,Sunny
TXN-52997,STORE-8,P-108,2024-10-20,53.79,8,241,32.27,2.69,0.00,L-3997,Cash,EMP-27,Dairy,National Brand,None,London,In Stock,NO,Cloudy
TXN-52998,STORE-9,P-187,2025-07-30,144.34,3,85,86.60,7.22,0.00,L-3998,Mobile Pay,EMP-11,Deli,Private Label,None,Berlin,In Stock,YES,Snowy
TXN-52999,STORE-10,P-56,2024-01-20,14.75,8,473,8.85,0.74,0.00,,Card,EMP-21,Meat,National Brand,None,New York,In Stock,NO,Cloudy
TXN-53000,STORE-1,P-350,2025-01-29,32.30,8,269,19.38,1.62,0.00,,Card,EMP-35,Deli,National Brand,Winter Sale,Paris,In Stock,NO,Cloudy
TXN-53001,STORE-2,P-377,2024-11-03,28.78,3,879,17.27,1.44,0.00,,Cash,EMP-14,Bakery,Premium Brand,None,Tokyo,Low Stock,NO,Sunny
TXN-53002,STORE-3,P-55,2025-04-21,85.33,6,418,51.20,4.27,0.00,L-4002,Cash,EMP-39,Produce,National Brand,None,Tokyo,In Stock,NO,Sunny
TXN-53003,STORE-4,P-196,2024-06-13,121.64,300,95,72.98,6.08,24.33,L-4003,Card,EMP-5, Bakery ,Private Label,None,Tokyo,In Stock,NO,Rainy
TXN-53004,STORE-5,P-492,Thu Aug 29 2024,22.75,4,682,13.65,1.14,0.00,L-4004,Mobile Pay,EMP-20,Bakery,Private Label,None,New York,In Stock,YES,Sunny
TXN-53005,STORE-6,P-374,2025-09-27,122.12,10,374,73.27,6.11,0.00,L-4005,Card,EMP-47,Deli,Premium Brand,None,London,In Stock,NO,Snowy
TXN-53006,STORE-7,P-97,2025-07-07,30.96,5,238,18.58,1.55,0.00,L-4006,Mobile Pay,EMP-48,Grocery,National Brand,None,London,In Stock,YES,Sunny
TXN-53007,STORE-8,P-27,2026-02-16,16.78,,655,10.07,0.84,0.00,,Mobile Pay,EMP-30,Produce,Private Label,None,Paris,In Stock,YES,Cloudy
TXN-53008,STORE-9,P-483,2025-11-17,81.55,9,591,48.93,4.08,16.31,L-4008,Cash,EMP-48,Deli,Premium Brand,None,Paris,In Stock,YES,Cloudy
TXN-53009,STORE-10,P-200,1770204076543,117.91,3,559,70.75,5.90,0.00,L-4009,Mobile Pay,EMP-30,,Private Label,None,Paris,In Stock,NO,Cloudy
TXN-53010,STORE-1,P-3,2024-01-09,144.96,9,48,86.98,7.25,0.00,L-4010,Cash,EMP-19,Grocery,National Brand,None,London,In Stock,NO,Snowy
TXN-53011,STORE-2,P-43,2024-10-15,34.23,1,547,20.54,1.71,0.00,L-4011,Mobile Pay,EMP-46,Grocery,Premium Brand,None,New York,Low Stock,NO,Rainy
TXN-53012,STORE-3,P-237,2025-12-13,24.51,10,422,14.71,1.23,0.00,L-4012,Card,EMP-33,Meat,Private Label,None,New York,In Stock,NO,Cloudy
TXN-53013,STORE-4,P-144,2024-05-05,113.40,4,124,68.04,5.67,0.00,L-4013,Card,EMP-38,Deli,Premium Brand,None,Berlin,In Stock,YES,Snowy
TXN-53014,STORE-5,P-375,2024-03-05,51.97,6,55,31.18,2.60,0.00,,Mobile Pay,EMP-37,Meat,National Brand,None,New York,In Stock,NO,Rainy
TXN-53015,STORE-6,P-140,2024-11-04, 78.16 ,10,774,46.90,3.91,15.63,L-4015,Card,EMP-41,Dairy,National Brand,None,Paris,In Stock,YES,Sunny
TXN-53016,STORE-7,P-251,2025-11-03,10.94,10,457,6.56,0.55,0.00,,Mobile Pay,EMP-38,Dairy,National Brand,None,London,In Stock,NO,Snowy
TXN-53017,STORE-8,P-277,2024-06-19,67.25,1,137,40.35,3.36,0.00,,Card,EMP-13,Dairy,Premium Brand,None,Berlin,In Stock,NO,Sunny
TXN-53018,STORE-9, P-122 ,2024-08-09,23.06,6,946,13.83,1.15,4.61,L-4018,Card,EMP-17,Meat,Private Label,None,Berlin,In Stock,NO,Cloudy
TXN-53019,STORE-10,P-119,Wed May 29 2024,,2,590,53.94,4.49,0.00,L-4019,Mobile Pay,EMP-13,Meat,National Brand,None,New York,In Stock,NO,Cloudy
TXN-53020,STORE-1,P-193,2024-05-24,101.42,7,840,60.85,5.07,0.00,L-4020,Card,EMP-32,Deli,National Brand,None,Paris,In Stock,NO,Cloudy
TXN-53021,STORE-2,P-23,1727799186307,47.22,5,114,28.33,2.36,0.00,L-4021,Mobile Pay,EMP-15,Grocery,Premium Brand,Winter Sale,London,In Stock,YES,Sunny
TXN-53022,STORE-3,P-95,Sun Dec 07 2025,104.75,5,686,62.85,5.24,0.00,,Cash,EMP-33,Grocery,Premium Brand,None,Paris,In Stock,YES,Sunny
TXN-53023,STORE-4,P-268,2024-07-18,69.57,10,341,41.74,3.48,0.00,,Card,EMP-28,Bakery,National Brand,None,New York,In Stock,NO,Snowy
TXN-53024,STORE-5,P-452,2025-08-29,146.73,8,396,88.04,7.34,0.00,L-4024,Mobile Pay,EMP-24,Bakery,National Brand,None,Tokyo,In Stock,NO,Sunny
TXN-53025,STORE-6,P-388,2025-07-12,77.05,5,836,46.23,3.85,0.00,L-4025,Card,EMP-16,Meat,National Brand,None,Paris,In Stock,NO,Cloudy
TXN-53026,STORE-7,P-453,2025-01-30,141.33,10,833,84.80,7.07,0.00,,Mobile Pay,EMP-27,Dairy,Private Label,None,Paris,In Stock,YES,Rainy
TXN-53027,STORE-8,P-252,2024-09-19,72.64,9,412,43.58,3.63,0.00,L-4027,Mobile Pay,EMP-10,Bakery,Private Label,None,London,In Stock,YES,Snowy
TXN-53028,STORE-9,P-405,2024-07-03,140.36,6,168,84.22,7.02,0.00,L-4028,Mobile Pay,EMP-49,Bakery,Private Label,None,Tokyo,In Stock,NO,Sunny
TXN-53029,STORE-10,P-189,2026-03-05,9.62,2,692,5.77,0.48,0.00,,Cash,EMP-39,Grocery,Premium Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-53030,STORE-1,P-69,2025-07-22,124.89,4,862,74.93,6.24,0.00,,Mobile Pay,EMP-11,Produce,Premium Brand,Winter Sale,London,In Stock,NO,Cloudy
TXN-53031,STORE-2,P-29,2025-06-07,149.99,8,756,89.99,7.50,0.00,,Card,EMP-9,Bakery,Premium Brand,None,New York,In Stock,NO,Snowy
TXN-53032,STORE-3,P-297,2024-05-21,60.94,4,762,36.56,3.05,0.00,L-4032,Mobile Pay,EMP-3,Deli,Private Label,Winter Sale,London,In Stock,YES,Snowy
TXN-53033,STORE-4,P-260,2024-10-13,52.89,1,815,31.73,2.64,10.58,,Cash,EMP-27,,Premium Brand,None,New York,In Stock,NO,Snowy
